GENESIS BLOCK BEGINNING HASH,3e234ef9f60f01ffbdc6cc9d7607d35d19e6499f96f58d588888778613fad6e5,c3c4103426bd675e08da0696f24478d1c161717187412ebea194ea1415c07a49
3e234ef9f60f01ffbdc6cc9d7607d35d19e6499f96f58d588888778613fad6e5,c3c4103426bd675e08da0696f24478d1c161717187412ebea194ea1415c07a49,4b6dc8155db8b7a2b877b21a4824f15af7dd02b72c6e087292eb7c3793a37773
3e234ef9f60f01ffbdc6cc9d7607d35d19e6499f96f58d588888778613fad6e5,c3c4103426bd675e08da0696f24478d1c161717187412ebea194ea1415c07a49,4b6dc8155db8b7a2b877b21a4824f15af7dd02b72c6e087292eb7c3793a37773
c3c4103426bd675e08da0696f24478d1c161717187412ebea194ea1415c07a49,4b6dc8155db8b7a2b877b21a4824f15af7dd02b72c6e087292eb7c3793a37773,76cbe2cb0781a77ce731716c53a6a335df8f0bdfa2b5145c81da461ee6ce695d
3e234ef9f60f01ffbdc6cc9d7607d35d19e6499f96f58d588888778613fad6e5,c3c4103426bd675e08da0696f24478d1c161717187412ebea194ea1415c07a49,4b6dc8155db8b7a2b877b21a4824f15af7dd02b72c6e087292eb7c3793a37773
